value
0.0
0.0
0.0
0.0
0.0
0.008849557522123894
0.008849557522123894
0.008849557522123894
0.008849557522123894
0.012658227848101266
0.012658227848101266
0.012658227848101266
0.012658227848101266
0.017142857142857144
0.017142857142857144
0.017142857142857144
0.017142857142857144
0.0091324200913242
0.0091324200913242
0.0091324200913242
0.0091324200913242
0.010869565217391304
0.010869565217391304
0.010869565217391304
0.010869565217391304
0.02185792349726776
0.02185792349726776
0.02185792349726776
0.02185792349726776
0.03755868544600939
0.03755868544600939
0.03755868544600939
0.03755868544600939
0.047872340425531915
0.047872340425531915
0.047872340425531915
0.047872340425531915
0.06756756756756757
0.06756756756756757
0.06756756756756757
0.06756756756756757
0.0502283105022831
0.0502283105022831
0.0502283105022831
0.0502283105022831
0.039603960396039604
0.039603960396039604
0.039603960396039604
0.039603960396039604
0.06735751295336788
0.06735751295336788
0.06735751295336788
0.06735751295336788
0.07514450867052024
0.07514450867052024
0.07514450867052024
0.07514450867052024
0.10426540284360189
0.10426540284360189
0.10426540284360189
0.10426540284360189
0.11210762331838565
0.11210762331838565
0.11210762331838565
0.11210762331838565
0.09852216748768473
0.09852216748768473
0.09852216748768473
0.09852216748768473
0.14210526315789473
0.14210526315789473
0.14210526315789473
0.14210526315789473
0.1116751269035533
0.1116751269035533
0.1116751269035533
0.1116751269035533
0.05747126436781609
0.05747126436781609
0.05747126436781609
0.05747126436781609
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.10550458715596331
0.10550458715596331
0.10550458715596331
0.10550458715596331
0.2328767123287671
0.2328767123287671
0.2328767123287671
0.2328767123287671
0.2935323383084577
0.2935323383084577
0.2935323383084577
0.2935323383084577
0.2193877551020408
0.2193877551020408
0.2193877551020408
0.2193877551020408
0.22282608695652173
0.22282608695652173
0.22282608695652173
0.22282608695652173
0.25675675675675674
0.25675675675675674
0.25675675675675674
0.25675675675675674
0.2679425837320574
0.2679425837320574
0.2679425837320574
0.2679425837320574
0.2830188679245283
0.2830188679245283
0.2830188679245283
0.2830188679245283
0.21761658031088082
0.21761658031088082
0.21761658031088082
0.21761658031088082
0.22
0.22
0.22
0.22
0.195
0.195
0.195
0.195
0.31862745098039214
0.31862745098039214
0.31862745098039214
0.31862745098039214
0.37745098039215685
0.37745098039215685
0.37745098039215685
0.37745098039215685
0.5291479820627802
0.5291479820627802
0.5291479820627802
0.5291479820627802
0.6082474226804123
0.6082474226804123
0.6082474226804123
0.6082474226804123
0.6919431279620853
0.6919431279620853
0.6919431279620853
0.6919431279620853
0.7489361702127659
0.7489361702127659
0.7489361702127659
0.7489361702127659
0.8064516129032258
0.8064516129032258
0.8064516129032258
0.8064516129032258
