mean,sd,burst_freq,mean_max_slope_jump,mean_max_slope_nojump,median_final_mut_jump,median_final_mut_nojump
210.0,60.0,0.929,0.03787144494556206,0.015474966155915601,11.887550200803213,7.01980198019802
210.0,120.0,0.904,0.04153318285818903,0.01427932348378533,12.11940594059406,6.581724292770543
210.0,40.0,0.932,0.03722554036370507,0.015081883049784998,11.875563909774435,7.0631944228315335
210.0,20.0,0.94,0.0366849074640479,0.015270349807300588,11.931881967724332,6.4857624831309035
210.0,100.0,0.919,0.03979457234647735,0.015364345496072754,12.035087719298245,6.0181818181818185
210.0,80.0,0.922,0.0391880772107354,0.015045697412468787,12.00731441478116,5.967481481481482
210.0,140.0,0.883,0.041125577027997635,0.01474091814520937,11.677316293929712,5.977973568281938
